idade,conta_corrente,risco
24.387235560846857,1308.546272042396,bom
19.787343297188485,824.8836191342839,ruim
22.93605601629412,810.6655285804283,ruim
23.534461051743197,974.4769836594264,ruim
23.558459127368888,1092.5694942844666,ruim
22.072207523016854,783.8998218664954,ruim
22.68932050588097,1331.8981571152938,bom
21.077439757701185,645.6418468431748,ruim
23.892557762187945,1346.9993808223896,bom
21.072561463781625,1566.799837661722,bom
21.094837058361808,650.0681456834583,ruim
27.593363674942736,855.697988136873,ruim
21.02025743925044,632.065286792528,ruim
24.592281651008857,1182.4250183211193,bom
21.473331677887508,1048.233583560078,bom
20.784643060743626,1187.3856460608913,bom
19.680283255317107,1074.6652835707264,bom
19.648691036502303,1049.7213781253588,bom
19.37539383100513,993.5770331533136,bom
19.703387551902694,817.3203841812856,bom
21.928956620036377,822.5212817094248,bom
27.216913061888317,772.2667180937947,ruim
26.00130700161701,891.500712077602,ruim
25.928667514860148,882.7085987383306,ruim
23.62100000857276,1308.3348787826876,bom
22.119368571378878,1433.4182148144534,bom
21.24874739626314,1113.5378823955537,ruim
23.647293298155702,865.0358506641762,bom
24.898941379044533,1307.5238919591693,bom
23.443829225429678,987.7845222807467,ruim
20.33869191829207,907.7872211897372,bom
23.311309681383573,975.9684728988393,ruim
26.186373788572283,961.2326279182248,ruim
21.024875189376193,1187.881717154944,bom
22.241401563305853,1116.7995677317058,bom
19.09628481765259,1358.7246028716154,bom
22.92935442763946,1244.9038381587434,bom
27.990892201161863,940.4514118288566,ruim
23.40597745351657,699.4650315811658,ruim
22.27358539979888,1064.1532491000837,ruim
24.3244496396178,1042.658811163392,ruim
25.81687235510708,598.1563975402602,ruim
26.506243484294714,790.2373414256504,ruim
21.558396482822626,898.4368957254652,ruim
20.623886329498266,756.8038642073909,ruim
20.750994773745735,1188.916855797455,bom
19.848043775699388,1317.6552402406035,bom
26.330907184397176,1139.0885935274125,bom
26.595699466636482,1155.664849665669,bom
20.06149400594645,1235.525762367243,ruim
20.68653108093423,812.8279961585373,bom
21.79541921322781,933.2173701767937,ruim
21.94284188521189,827.135883651095,ruim
26.648185296493978,821.4114747566133,bom
22.230314228847195,616.4583307312913,ruim
19.11432706692905,696.529665352226,ruim
21.9179564321998,1128.2780259441286,bom
20.24218963069353,864.5723830614844,ruim
22.341883374579886,1187.2887112098867,bom
23.48606811402159,911.1068513236763,ruim
26.124559579918838,1148.1768723868415,bom
25.208523144443873,1198.5707414767646,bom
25.90814603686648,854.3498584695798,ruim
22.218716408385138,1220.2294524529605,bom
24.867422825714826,937.6600958738196,ruim
23.561926406794804,966.9078741742168,ruim
22.983109793449074,1102.1242598914087,ruim
27.1014684804718,713.3655583112546,ruim
18.51983934694945,850.8497816293843,bom
20.533767251868454,963.7605316201793,bom
20.753702294037662,991.9231599772667,bom
27.083342701105337,936.0896328381027,ruim
19.313263328506324,916.2049958710182,bom
28.42881791701603,853.933962388636,bom
21.934473953343808,831.7710427024283,ruim
21.061777383132366,763.3250382060656,ruim
23.35040221282105,1126.0409689448054,bom
21.85067287014585,982.5804836215193,bom
24.047721941458946,921.0819688658985,ruim
20.04151532570636,812.4417495248183,ruim
25.75563440717255,1187.908681378849,bom
19.590147443516653,984.5831930061439,bom
22.136585192138323,1147.858980977799,ruim
18.505170772598948,1084.7555532573156,bom
21.784984118906593,838.1174898594917,ruim
28.110897621320447,1133.1534127599816,bom
22.93207246660679,1045.4561710994246,ruim
20.64769156998552,1124.9278302049158,bom
19.189253695050642,1022.4537312237904,ruim
24.92302668057193,1001.6729670762396,ruim
21.829691599533767,814.0977958760608,bom
28.791806963600816,1518.255205726056,bom
19.622540223285245,1331.874515028223,ruim
24.4019246124866,1287.969934978672,bom
18.95716624533244,1096.048485419482,ruim
20.962649291587642,1000.738187026432,bom
20.846433874290312,803.2531409679585,ruim
21.078684470874318,1071.5317968859542,bom
22.132761872266045,914.0281387284745,ruim
20.5751663522311,796.2214140830472,ruim
22.691517124255626,1213.0731462534368,bom
22.443929646073432,767.2653503421178,ruim
27.76336426720279,504.0669532322808,ruim
19.66628520607873,1108.7895756299204,bom
19.608567378389345,1061.930396656217,bom
27.16608767614331,1238.0992718555408,bom
28.244383715601593,867.6435856843013,ruim
26.305538770216923,1021.5457328288677,ruim
20.366533118864048,1107.427541303764,bom
24.794496831815252,657.1107915731479,ruim
22.298785793718967,936.3543913123835,ruim
24.547619580057898,1108.6950406401174,bom
21.118716700282945,1079.2900190097307,bom
24.068912904755386,1085.593959549742,ruim
22.12190142831853,1301.6982049379535,bom
20.179735504287702,833.6208329006972,ruim
23.229228440899018,1057.5828082532203,bom
27.54055507400795,757.4628254405852,ruim
20.06767578993143,1047.9161546761077,bom
25.163299515336302,811.3791322826123,ruim
28.009744867248465,1119.3994689278547,bom
21.468485231077675,1242.785683895676,bom
27.656582063473746,1359.1515684168662,bom
19.204442911253434,1313.7741381458954,bom
23.3748467354515,792.4564315840702,bom
23.168231375772308,823.7811857099613,ruim
21.795267491883788,848.4430754565233,ruim
19.276307836786035,844.9595485573636,ruim
22.295564269749548,1094.0985283205466,ruim
21.56771418933453,556.6807384164108,ruim
24.855175275596967,1086.1293252536352,ruim
24.324373688466864,572.8199233602004,ruim
23.302651691468352,1193.511275595629,ruim
22.886215237436794,844.7389976576137,ruim
22.093132633120874,1057.082760632896,ruim
20.50168074459608,1100.7338785977092,bom
20.140899470807792,794.5682182126864,ruim
22.42205849244016,1305.6192977726732,bom
22.88804410157229,1022.5613139591412,ruim
18.19760958959017,1009.8618524503678,bom
20.42369461395148,1146.9742720085915,bom
21.662662921292167,921.2190190048525,bom
26.10136571114595,938.2247964434204,ruim
25.257519399906496,1289.854280357422,bom
28.77811223368477,874.4941374840084,ruim
22.501362248326522,979.8624813220707,bom
19.998207925928977,975.8103482112234,bom
21.312111484249627,1052.0670851657496,bom
20.12872727081997,1128.0817432977244,bom
20.245709819080233,572.8588627417,ruim
26.578401754193425,979.1756395895669,bom
24.48587933403224,1025.475413000224,ruim
27.577766183206357,1135.7011115988616,bom
23.157367423400178,1182.5457023820532,ruim
25.851825629899544,887.7290606074381,ruim
22.990467593650365,660.7027835630903,ruim
20.701799194692075,1194.4502852036846,bom
22.967166466707088,952.4123420049108,ruim
22.09382326726969,1054.6931874336774,ruim
21.158227905480484,1197.8728967025495,bom
22.94685586682363,978.238211095986,ruim
20.49348343207716,997.9921367440685,bom
18.6961213622417,1230.712642645287,bom
25.152776143986944,1063.9840990125024,ruim
27.109975930078267,920.7365447964154,bom
21.223333518108333,966.0858875590781,bom
21.69963654461416,965.0699645150432,bom
24.66185397995785,1089.5690869867135,ruim
21.380295224280623,815.9814136823417,ruim
25.77848239343169,1152.902161944286,bom
19.393353711044828,1025.3692528857157,bom
25.73285994279004,1036.4716615034445,ruim
20.12766798289429,1266.4646663267094,bom
26.460377506885386,1051.0000417012452,ruim
21.797646793109607,1082.2316968728294,bom
24.372673496802435,1012.375712242312,ruim
21.08870956131388,470.187038742488,bom
27.33933384764789,954.9799910376773,ruim
23.65919380095855,895.1801724093094,ruim
23.368122660684943,1154.7338926606599,bom
21.783169668675466,1326.0138182504925,bom
22.448009586315113,1092.5469620901017,ruim
20.372446452025414,1062.7808235782145,ruim
21.16984308248333,638.0571484318116,ruim
27.89310092200835,1011.124639616356,bom
26.818687105617894,1125.379294659144,bom
22.050135803757033,910.1351573352008,ruim
21.014743561733088,785.182442025322,ruim
20.321889812287765,925.5452143014644,ruim
21.482499709583593,1110.824614160106,bom
22.42909120307537,1128.8372507214578,bom
21.14653846666095,679.2543426124332,ruim
22.095929224111046,1234.9170767148366,bom
27.903069867224545,1054.0999210263358,ruim
23.270420827774515,695.5380580270171,ruim
25.294093838283946,963.8205342590736,ruim
20.410898996374065,1098.172125911741,bom
20.094884004338592,1131.3880306586266,bom
21.831009362454118,828.924836763232,ruim
21.557129138431158,793.7439352165936,ruim
26.215963475312048,1212.4696975559473,bom
21.510055360405197,1219.3291182134649,bom
24.924385036463327,1193.5060599366518,bom
20.841426768326247,765.2734843825148,ruim
24.667566776166762,853.3889721465002,ruim
22.293494138537802,960.44748310209,ruim
23.512284167252588,1123.7926335941377,bom
24.934606648325854,796.2445828591111,ruim
22.093539880130898,939.4437897151677,ruim
20.87240337373917,1263.557756518825,bom
24.428696383273078,1116.500937640414,ruim
21.792946673849286,1014.9441802949478,bom
29.626719916139503,931.2026839129054,ruim
25.096878244630393,1040.0601622182314,ruim
23.19910751275146,1190.3341023140688,bom
20.716642743456546,1245.6784594902326,bom
27.0890201166853,700.0393098946249,ruim
23.36898863982548,1367.2358662233714,bom
24.65304509585375,1267.9589494224847,bom
23.91433086861091,1001.2818854660356,ruim
19.92672801998004,1139.8736756298285,bom
22.224845180276386,1117.1284450540138,bom
26.96362331646861,1389.0527975295754,bom
20.01430673728968,957.6965780285125,bom
19.96460702243573,1058.4229302171677,bom
24.907579753180336,1561.0402242370694,bom
22.593145162652746,948.4968585807403,ruim
24.37105440858255,759.3315162679677,ruim
26.43198201854099,1018.8912357221832,ruim
20.915730501955434,1253.2778988664795,bom
21.683685657043547,941.1337732923494,bom
20.914909067701643,961.9492988364543,bom
23.811486862569275,1029.5548935986278,ruim
24.821812528203893,1002.3892700400336,ruim
22.606124231152496,823.2296445710149,ruim
23.69183732092586,748.2252058349568,ruim
21.87089304643859,739.0713839298843,ruim
24.916968256629318,1029.3536476574222,ruim
25.21925174353689,1012.1301636747638,ruim
21.046830886286443,964.364867405926,bom
22.669027716599974,1010.2506314186876,bom
22.435151376948312,1400.6469313225666,bom
25.025248614746236,1091.0953976699618,bom
22.778146893059358,641.9754973772416,ruim
22.764388963427034,807.2557912377464,bom
22.475700486072245,1207.5298330323667,bom
18.916852935110608,1250.3841777852679,bom
21.43354041929617,1090.1252358742424,bom
22.56357245231268,1054.8226324525135,ruim
19.523120997410555,964.8354218450968,bom
20.44590453680676,1096.4932872479872,ruim
24.28149065688909,1211.0528958339755,bom
24.016449996309948,739.8325050976308,ruim
26.33522210756421,1017.412897855782,ruim
21.947653072109322,895.9724460949733,ruim
19.911788570782488,1130.4913625698853,ruim
20.05269588124898,731.7107188348227,ruim
25.541557848222322,655.4299933385738,ruim
23.14497614117148,1187.9218384326832,bom
24.084040716704603,626.0176241388251,ruim
22.262975087663666,1025.5150172646354,ruim
25.55823857579764,1061.655506592856,ruim
20.364606737127094,1096.4461413206548,bom
22.439835370565124,890.5057281131494,ruim
25.653459415107843,648.2160723304049,ruim
27.73805331879517,1053.8749330561486,ruim
24.684104228440386,910.0975297855513,ruim
26.24460079791346,597.9397548046218,ruim
25.42327141119388,1153.6609578964453,bom
23.322819236223694,1112.7581933527206,bom
23.740294564031643,1023.6210414192424,ruim
24.421965151182945,943.5142322360291,bom
26.55014012749093,598.5152252075219,ruim
20.868633577723347,1182.4139455116613,bom
20.27389313548921,1022.2451516891513,bom
21.420846539521975,1304.0692227686095,bom
20.527376183723696,977.1549597361158,bom
18.396458995528413,860.8650505904598,ruim
27.949882296396467,1179.3231864062889,bom
19.551200067365166,1240.8494447611338,bom
22.30855831114745,1383.8963792162272,bom
25.380609299035967,1163.490156881614,bom
23.719615285931674,867.1543450214864,ruim
20.998173742703763,1473.8898786249924,bom
21.015688525600414,1408.3847021829936,bom
19.43113269066505,786.9752907214207,ruim
18.66067425300684,929.8767353064073,ruim
21.679305092753268,1055.9711457089861,bom
25.615017281894325,866.1942876987877,ruim
22.382389401091324,1224.4956548255225,bom
19.598023382985748,933.9250251977444,bom
24.671416245616427,745.0492575318988,bom
20.39421600978199,854.9504751834311,ruim
18.22907569245981,1120.9132167846699,bom
20.74587046803016,901.6824161971389,bom
25.241490521221447,882.9304767104837,ruim
24.613831947268814,1038.3870345063087,ruim
20.668284081087613,1270.706029448355,bom
23.75401080253707,1218.6481524138053,ruim
28.10958604487813,1294.5794172666265,bom
22.341869640529385,923.547588707926,ruim
22.245396237616735,987.666112225725,bom
19.44132741544765,755.3281317634134,ruim
19.969421963457613,639.828825770322,ruim
22.34989177264183,1376.8063366854615,bom
21.888456822471305,1275.4469997792255,bom
22.885749248392216,1145.8606664203846,ruim
19.85206895007013,1027.854885799661,ruim
20.80528063711008,858.7925385533356,bom
22.681530020564672,867.4109797512999,ruim
19.510805207524683,628.8611459006025,ruim
21.977415554986035,960.1139002911,bom
21.960442426306404,1102.219416378757,bom
24.59876448017645,909.0231187252904,bom
27.8057777591041,1107.5553483670344,bom
19.735574843721892,666.5896982129634,ruim
19.854732851209672,994.7506118937433,bom
20.13221810462718,1177.8030298521655,bom
22.224284546304947,1146.4287016675526,bom
27.590539935434297,923.4065431409084,ruim
21.004987307907506,1138.0533424661407,bom
21.3426672587206,1233.5066985101714,bom
23.383724628623124,760.1379585437401,ruim
19.67043854596133,1067.1204486685865,bom
26.452328422363838,1232.654293733596,bom
21.479131313901572,1263.9078584781005,bom
24.444612146363877,951.6159143657246,ruim
24.21524590392559,922.4337533846823,ruim
22.08497248439121,1065.3498400639937,ruim
20.473394495065307,992.9475147463702,bom
25.55052115759685,1045.3782699357407,bom
19.902253708463267,902.1325286261293,bom
25.93639535533007,834.4008619204046,ruim
25.89814703301517,1123.584906035533,bom
21.88106673100495,786.4892743065278,ruim
22.906834364651036,1384.3854526484954,ruim
22.94873126520263,1200.604044250469,bom
21.263025933752086,1131.5015120506966,bom
20.010942234647434,912.6202920476848,bom
22.348039808100943,721.4505765235252,bom
27.656869719824925,880.4223345059779,ruim
23.117091236818894,990.8233542119624,ruim
19.54329139542511,952.114484490878,bom
22.81861405189441,1120.697263546565,bom
20.788995470617394,1123.2043151589837,bom
20.004492396231857,1423.558776102834,bom
20.03989350003453,1134.8232889532171,bom
29.197494945524163,995.107660678527,ruim
19.507634955292577,1462.662227791841,bom
24.044705760341678,1358.5937725978974,bom
24.35130566032223,1196.7333436190868,ruim
23.00817977136134,1102.1805136881085,bom
22.100038659504968,933.693346184913,ruim
26.658130790783137,906.5236083038926,ruim
18.89973432841776,1040.4102648703529,bom
23.36697922332811,914.8294073750146,ruim
21.29227780504525,1466.8874046687454,bom
19.367070254104775,834.1568171431447,ruim
20.79811840522138,1009.7562764979159,ruim
26.67757584300086,872.170459944156,ruim
25.681604850307593,928.3015757402484,ruim
19.41499590662461,1072.163558753336,bom
24.209073529291373,1281.6114583918888,bom
19.904107907676497,1172.494098050316,bom
21.721857031312013,959.0727558420517,ruim
21.54273785607802,1218.9885615530413,bom
27.70206336317101,938.8532733113632,ruim
19.113918509057275,1266.3461162452231,bom
23.873830232876806,791.6307276195085,ruim
22.783362117615447,1060.3311415427784,ruim
23.32580684446949,949.9498419038883,ruim
19.19642200292211,870.733119519007,ruim
20.437315418135814,884.4158118830203,ruim
19.94924463415316,1416.7850484942626,bom
25.837261958771506,893.0218142960333,ruim
20.858977897317292,956.7958401756861,bom
27.792970199284984,925.532158587572,ruim
19.24084291257391,901.0408579392696,ruim
26.774904874801393,1200.5933939779864,bom
23.761610784481107,878.9155078526783,ruim
22.12510588749832,1047.083852628591,bom
20.401212713742982,1265.2313611299971,bom
21.406712600592307,1401.9717352126468,bom
24.5243253322674,1117.466046953548,bom
19.485830092577704,1296.851753210065,bom
18.687126254963566,892.8921422112555,ruim
21.789871709939423,1272.7043959415248,bom
23.269496139905854,1123.545282707831,bom
20.06851483073121,968.0244821156967,bom
26.00331897502001,1025.5915818680485,ruim
24.63508934330649,796.188409261373,ruim
21.01057159381077,600.1221479431861,ruim
24.59134128108603,1066.1384719576506,ruim
24.96580586627943,927.3398285089453,ruim
24.812188485691433,577.0207367474518,ruim
20.969606469934856,780.6251194983722,ruim
20.87889211579985,1117.773336951821,bom
25.103157394889447,952.816812281618,ruim
21.47987952145206,809.8943450556862,ruim
24.184479661475926,864.2240822926179,ruim
22.705419375675827,823.0532732910982,ruim
22.434960611423573,1123.0750123943776,ruim
21.7683362496206,956.7166079038167,bom
18.47616301038444,838.6754533506568,ruim
23.256404165778136,1325.2709326590605,bom
21.92876561909988,1242.890075193027,bom
26.21291338661432,1168.6846818092329,bom
24.52946705311017,1144.9721014384206,bom
19.318952893460203,960.3836809656027,bom
24.437129712645834,921.5333471910698,ruim
22.521462028791085,1086.001502482971,ruim
21.12974457040175,1225.3078057080875,bom
21.645988318023406,1399.2051433392637,bom
22.063236396844307,995.9951566879367,ruim
24.810223678102197,827.9931760608138,ruim
28.43841540306283,1610.9202497848723,bom
20.54702698197521,1027.0230174160472,bom
25.58903300223424,1185.2024341440992,bom
25.84791657809368,734.8444181374016,ruim
21.67736667105875,919.8944541603344,ruim
22.794034227025328,1065.0105108291996,ruim
24.40571835403509,786.1407522125502,ruim
21.29624143827527,897.7041111380487,ruim
20.227767431023388,1044.104078447938,bom
24.52990070599728,1173.363448960181,bom
20.42909583211949,784.5428524640511,ruim
20.95390699420268,1190.4145891025164,bom
25.919139745387486,928.4344839238133,ruim
26.98859867120701,1276.2416671382935,bom
18.631146060817283,768.262614562295,ruim
23.649842054463768,1219.713098101866,bom
22.92529582795949,901.4901963922937,ruim
24.6715019946228,1270.7892846202408,bom
27.252199962961907,1041.4100408706242,ruim
24.68968559858948,1038.818830180892,bom
25.62576098194903,1004.7069119263533,ruim
22.32586697848033,521.5663884174876,ruim
22.24099147402032,1189.3869223802092,bom
20.85836046830062,996.3158061402876,bom
24.17874446460101,1098.7276588858545,ruim
20.28523067372489,1154.7125754754854,ruim
22.566912817696412,1059.7487336353122,ruim
22.01163339317465,640.6415738482607,ruim
23.66019305517477,1183.9684147128735,bom
20.66080915907521,1167.2733259273018,bom
21.158119612249664,1267.9466038394326,bom
19.95731882536501,709.5393423757769,ruim
23.490140332274198,894.5894517837421,ruim
22.25165672287918,1071.9783403021527,ruim
22.342585975235128,1192.8215218284254,bom
21.96376934058866,796.3559912078937,bom
24.1049733354882,473.9982119060266,bom
27.53188454026329,1258.3005450713028,bom
22.527625504540715,777.6526766793485,ruim
18.721659642314147,1256.9402871698207,bom
27.87932543050247,932.0547711245964,bom
20.40549826608003,690.4698128475757,ruim
24.353372976166693,725.0726111637665,ruim
26.043804097855247,1165.5269022071745,bom
20.596304410295673,1107.3481023954905,ruim
20.705057506557413,728.8178420796041,ruim
22.729788971787425,925.030884138676,ruim
18.794703900993486,1309.398900452384,bom
20.98630285815927,974.6300199751519,ruim
25.986897138062485,977.9398914180994,ruim
20.759808158517657,929.3987435715076,bom
21.778389807832184,1096.287294608727,ruim
22.78215209146791,1110.0839097519663,bom
23.34896262177794,1077.737755723233,ruim
21.69231389088982,979.2388984093054,bom
20.284952572654102,1208.3217562027494,ruim
22.293665002766488,1177.7762833479405,bom
26.004142565616352,1133.7620838179885,bom
22.380488433677307,647.9565690097461,ruim
25.64403972959328,1235.3674639471885,bom
25.58511728520997,1358.4877339574891,bom
22.87601574338187,1104.8293475053592,bom
20.4826879597137,826.6589268176152,ruim
20.219867714262325,1266.6681330376273,bom
25.31185439492773,1100.3663792866485,bom
21.477270514080825,1100.748624685158,ruim
19.66053223851571,1177.8956049468582,bom
23.636476788489052,1044.2173530400662,ruim
23.70209447971867,907.5710478371913,ruim
25.21024032907428,1562.0280277265979,bom
20.35378009684605,1159.4469993566875,bom
22.594680294040714,1094.6404495150323,ruim
21.94680473892488,905.643189212403,bom
25.871112128412854,878.6252643510073,ruim
18.745252027553835,783.7028277537988,ruim
25.44212275013684,1218.912487053303,bom
25.473071095368482,558.0601215855787,ruim
26.657217608221,1290.1741853440076,bom
21.13196504902222,735.1589830897635,ruim
23.824943358612412,752.1354151485717,ruim
22.3742547796068,1031.7764446505198,ruim
19.06201174696489,1161.2169556081546,bom
21.018291575118734,1023.7703522293609,bom
25.657456542620963,1136.1971830613486,bom
23.68146894405844,1044.910365641065,ruim
20.902883995564768,931.1242010266195,ruim
22.56376010390411,998.6109290445328,bom
24.889921691705,740.3781716296768,ruim
27.55824584372237,1094.8160238826579,ruim
28.920217860245792,1253.0151677585989,bom
28.056926164628077,901.879140538247,ruim
22.516258466289223,955.0148806461563,bom
21.039545265503666,1211.0603291156715,bom
21.687031224540892,695.1274317306443,ruim
20.817490818126238,1003.0323045093007,bom
25.264067849856602,921.1432667631866,ruim
24.30499514998411,1055.711958216178,ruim
23.57071615632267,968.6411284998527,ruim
20.267481386677435,778.8787329735331,ruim
26.038170235374928,918.9404570982277,ruim
24.076546337949786,1000.7154685228154,ruim
25.737296097186032,1030.2420012511334,ruim
23.763617738159628,725.5728216636028,ruim
20.413423024910898,1113.72031389932,bom
24.08217324749346,1060.3177762935984,bom
22.71748791143887,1281.8156774195738,bom
21.197785090405645,909.2643994137187,bom
21.93909421580092,909.5020085485953,bom
25.93033600466121,1185.2021006250493,bom
25.99280728927247,902.7137978882727,bom
25.60884584239432,1192.4331767824115,bom
19.89203603357405,932.3239111369916,bom
22.98499267082434,779.2866175308409,ruim
22.00887878603635,964.7981314641389,ruim
20.82996734341248,1181.6612225929682,bom
20.678418748566614,1057.2639226193091,bom
19.611623257560204,1165.5773326304165,bom
21.387049404400887,1098.7831680084196,bom
20.50262384147653,766.2109214615876,ruim
26.093413843786184,1113.8502104881482,bom
22.76509200800795,849.2490250013602,ruim
18.971094275099066,1265.5056379022967,bom
19.19348201729453,1227.8105073416802,bom
25.953321737993623,931.1814019064044,ruim
20.487353266449915,756.9608721239717,ruim
22.039666215697345,1145.4705831231179,ruim
27.03353337531925,1040.7013960172203,ruim
23.93343762266464,868.6486970189547,ruim
23.337526307990142,974.0841469070443,ruim
21.374228859084752,969.7096646248233,bom
21.331570908607365,1193.368058048766,bom
28.041932416966976,1038.143800403069,ruim
22.950218626098884,748.7404739097682,ruim
20.423230384557645,1150.5387234478853,bom
28.88033686449776,525.0066912507908,bom
26.27594060544757,729.127571868375,bom
20.724738821121388,1042.6551412772155,bom
20.939937161738925,1083.9516081535774,ruim
18.994048574548952,651.6166952010556,ruim
22.02273766042254,979.13669113164,ruim
23.492619562026306,836.1285495279822,ruim
18.756329442209907,1260.6565019601899,bom
22.88861397585634,837.9949469184282,ruim
23.343133706501174,874.2909633581618,ruim
19.727738577259395,810.7551986968057,ruim
21.007611667506467,467.6839993297463,bom
23.82089247646018,883.2406405769327,ruim
21.64983542224887,1013.205580512634,bom
22.801464686622936,738.9871339418638,ruim
23.73533889036749,906.0595901825144,ruim
19.377341747825447,1047.3082833076944,bom
24.06226706667205,668.7306146832101,ruim
24.55069478316374,887.6164512229526,ruim
19.971120402266084,803.1069318559761,ruim
22.69837525753058,1259.5297795014149,bom
20.385737470635387,1058.4583938689373,bom
25.09796300612997,725.0489681580434,ruim
18.703347516674235,949.6877782651003,bom
21.51369940633585,1116.8685416811027,bom
21.16309011180214,1139.041968673199,bom
26.98847131127063,914.4273513814387,ruim
25.488115349913546,870.5705645085885,ruim
25.68493072506197,1292.6187820045627,bom
23.96345821830377,1263.0005690246876,bom
22.119136571061983,1109.078081764592,bom
21.676699642196514,785.5670461399808,ruim
26.652166933129372,818.4872881718286,ruim
22.58809591328638,1055.5440399213408,ruim
18.87311435741945,629.9439558847431,ruim
25.610028893352,993.5237527464495,bom
19.963869287124304,1185.4132956720828,bom
20.88886370918921,999.6025363959585,bom
20.531914261048893,808.0825754247228,ruim
20.55025947394584,937.0605543778308,bom
22.94870116474069,1062.683106438575,ruim
22.43011577802433,1296.6308460831951,bom
25.88972734357172,859.5483763681386,ruim
21.357571077989046,695.3602538276457,ruim
22.01674650175568,829.1205486811969,bom
19.716507427576648,920.6221413388215,bom
21.72271637410996,854.0030612462987,ruim
25.67823402477523,1428.932413365891,bom
20.972510539279,1068.698982229357,ruim
20.6288054968134,928.6410484544873,bom
20.467992995799246,1062.0996965033303,bom
24.11677917805645,1445.1280288036896,bom
19.014877425020487,769.4597169714991,bom
23.92155384177633,1127.0504143451622,ruim
20.065107209085788,1321.8759217986099,bom
22.763324958124922,1024.2672808356199,ruim
23.528714561208638,733.9508451391316,ruim
25.45006833856503,677.0856277334543,ruim
29.09139447135043,1006.3313934757797,ruim
21.77256266853798,810.9387304185095,ruim
21.750596587690616,1027.5725112970329,ruim
27.679696144484684,982.5917912664167,ruim
22.673956707975375,1141.7607825364846,ruim
26.831417996734995,1168.374852440704,bom
20.30554102700464,1330.0761108678562,bom
22.912000096073946,625.3483064457782,bom
20.259072797095165,1138.5816509708416,bom
27.826860385086107,1076.026544714958,ruim
25.17402361684057,1203.367401304958,bom
24.207407197577034,900.838637530656,ruim
19.47391930802413,973.6294796101764,bom
22.190966282630228,982.8269479539207,bom
21.9003992505107,757.8697368958314,ruim
18.463165947536744,995.9591644569792,bom
20.586567578221725,1071.9954125874763,bom
26.392080975005864,1067.84379888966,ruim
23.309951595377587,1105.1548224334788,bom
21.62520612215271,640.3540544906722,ruim
21.22549932382561,938.5125874077063,bom
24.332174038863396,1224.5827044604994,ruim
22.93497909337893,839.384270744265,ruim
23.206910984855966,639.1753763509095,ruim
